trial,t_ms,flywire_id,v_mv
0,114.9,10010,-51.220
0,115.0,10001,-47.700
0,115.0,10010,-51.218
0,115.1,10001,-47.688
0,115.1,10010,-51.216
0,115.2,10001,-47.676
0,115.2,10010,-51.213
0,115.3,10001,-47.662
0,115.3,10010,-51.211
0,115.4,10001,-47.650
0,115.4,10010,-51.209
0,115.5,10001,-47.638
0,115.5,10010,-51.207
0,115.6,10001,-47.626
0,115.6,10010,-51.206
0,115.7,10001,-47.616
0,115.7,10010,-51.204
0,115.8,10001,-47.606
0,115.8,10010,-51.203
0,115.9,10001,-47.596
0,115.9,10010,-51.201
0,116.0,10001,-47.588
0,116.0,10010,-51.200
0,116.1,10001,-47.580
0,116.1,10010,-51.199
0,116.2,10001,-47.573
0,116.2,10010,-51.198
0,116.3,10001,-47.566
0,116.3,10010,-51.197
0,116.4,10001,-47.560
0,116.4,10010,-51.196
0,116.5,10001,-47.554
0,116.5,10010,-51.195
0,116.6,10001,-47.550
0,116.6,10010,-51.195
0,116.7,10001,-47.545
0,116.7,10010,-51.194
0,116.8,10001,-47.541
0,116.8,10010,-51.194
0,116.9,10001,-47.538
0,116.9,10010,-51.193
0,117.0,10001,-47.535
0,117.0,10010,-51.193
0,117.1,10001,-47.533
0,117.1,10010,-51.191
0,117.2,10001,-47.531
0,117.2,10010,-51.189
0,117.3,10001,-47.530
0,117.3,10010,-51.188
0,117.4,10001,-47.529
0,117.4,10010,-51.186
0,117.5,10001,-47.529
0,117.5,10010,-51.185
0,117.6,10001,-47.529
0,117.6,10010,-51.183
0,117.7,10001,-47.530
0,117.7,10010,-51.182
0,117.8,10001,-47.531
0,117.8,10010,-51.181
0,117.9,10001,-47.532
0,117.9,10010,-51.180
0,118.0,10001,-47.534
0,118.0,10010,-51.179
0,118.1,10001,-47.536
0,118.1,10010,-51.178
0,118.2,10001,-47.539
0,118.2,10010,-51.177
0,118.3,10001,-47.542
0,118.3,10010,-51.177
0,118.4,10001,-47.545
0,118.4,10010,-51.176
0,118.5,10001,-47.549
0,118.5,10010,-51.176
0,118.6,10001,-47.553
0,118.6,10010,-51.176
0,118.7,10001,-47.557
0,118.7,10010,-51.175
0,118.8,10001,-47.562
0,118.8,10010,-51.175
0,118.9,10001,-47.567
0,118.9,10010,-51.175
0,119.0,10001,-47.572
0,119.0,10010,-51.175
0,119.1,10001,-47.578
0,119.1,10010,-51.175
0,119.2,10001,-47.584
0,119.2,10010,-51.176
0,119.3,10001,-47.590
0,119.3,10010,-51.176
0,119.4,10001,-47.597
0,119.4,10010,-51.176
0,119.5,10001,-47.604
0,119.5,10010,-51.177
0,119.6,10001,-47.611
0,119.6,10010,-51.177
0,119.7,10001,-47.618
0,119.7,10010,-51.178
0,119.8,10001,-47.612
0,119.8,10010,-51.178
0,119.9,10001,-47.607
0,119.9,10010,-51.179
0,120.0,10001,-47.603
0,120.0,10010,-51.180
0,120.1,10001,-47.599
0,120.1,10010,-51.181
0,120.2,10001,-47.595
0,120.2,10010,-51.181
0,120.3,10001,-47.592
0,120.3,10010,-51.182
0,120.4,10001,-47.590
0,120.4,10010,-51.183
0,120.5,10001,-47.588
0,120.5,10010,-51.184
0,120.6,10001,-47.586
0,120.6,10010,-51.185
0,120.7,10001,-47.585
0,120.7,10010,-51.187
0,120.8,10001,-47.585
0,120.8,10010,-51.188
0,120.9,10001,-47.585
0,120.9,10010,-51.189
0,121.0,10001,-47.585
0,121.0,10010,-51.190
0,121.1,10001,-47.586
0,121.1,10010,-51.192
0,121.2,10001,-47.587
0,121.2,10010,-51.193
0,121.3,10001,-47.589
0,121.3,10010,-51.195
0,121.4,10001,-47.591
0,121.4,10010,-51.196
0,121.5,10001,-47.593
0,121.5,10010,-51.198
0,121.6,10001,-47.596
0,121.6,10010,-51.199
0,121.7,10001,-47.599
0,121.7,10010,-51.201
0,121.8,10001,-47.602
0,121.8,10010,-51.202
0,121.9,10001,-47.606
0,121.9,10010,-51.204
0,122.0,10001,-47.610
0,122.0,10010,-51.206
0,122.1,10001,-47.615
0,122.1,10010,-51.208
0,122.2,10001,-47.620
0,122.2,10010,-51.209
0,122.3,10001,-47.625
0,122.3,10010,-51.211
0,122.4,10001,-47.630
0,122.4,10010,-51.213
0,122.5,10001,-47.636
0,122.5,10010,-51.215
0,122.6,10001,-47.642
0,122.6,10010,-51.217
0,122.7,10001,-47.648
0,122.7,10010,-51.217
