trial,t_ms,flywire_id,v_mv
0,222.9,10010,-51.280
0,223.0,10001,-47.670
0,223.0,10010,-51.278
0,223.1,10001,-47.668
0,223.1,10010,-51.276
0,223.2,10001,-47.667
0,223.2,10010,-51.274
0,223.3,10001,-47.666
0,223.3,10010,-51.272
0,223.4,10001,-47.666
0,223.4,10010,-51.270
0,223.5,10001,-47.666
0,223.5,10010,-51.269
0,223.6,10001,-47.666
0,223.6,10010,-51.267
0,223.7,10001,-47.667
0,223.7,10010,-51.266
0,223.8,10001,-47.669
0,223.8,10010,-51.265
0,223.9,10001,-47.657
0,223.9,10010,-51.264
0,224.0,10001,-47.646
0,224.0,10010,-51.263
0,224.1,10001,-47.636
0,224.1,10010,-51.262
0,224.2,10001,-47.627
0,224.2,10010,-51.261
0,224.3,10001,-47.618
0,224.3,10010,-51.260
0,224.4,10001,-47.610
0,224.4,10010,-51.260
0,224.5,10001,-47.602
0,224.5,10010,-51.259
0,224.6,10001,-47.595
0,224.6,10010,-51.259
0,224.7,10001,-47.589
0,224.7,10010,-51.259
0,224.8,10001,-47.583
0,224.8,10010,-51.258
0,224.9,10001,-47.578
0,224.9,10010,-51.258
0,225.0,10001,-47.574
0,225.0,10010,-51.258
0,225.1,10001,-47.570
0,225.1,10010,-51.258
0,225.2,10001,-47.566
0,225.2,10010,-51.258
0,225.3,10001,-47.563
0,225.3,10010,-51.258
0,225.4,10001,-47.561
0,225.4,10010,-51.258
0,225.5,10001,-47.559
0,225.5,10010,-51.258
0,225.6,10001,-47.557
0,225.6,10010,-51.259
0,225.7,10001,-47.556
0,225.7,10010,-51.259
0,225.8,10001,-47.556
0,225.8,10010,-51.260
0,225.9,10001,-47.556
0,225.9,10010,-51.260
0,226.0,10001,-47.556
0,226.0,10010,-51.261
0,226.1,10001,-47.557
0,226.1,10010,-51.261
0,226.2,10001,-47.558
0,226.2,10010,-51.262
0,226.3,10001,-47.560
0,226.3,10010,-51.263
0,226.4,10001,-47.562
0,226.4,10010,-51.263
0,226.5,10001,-47.564
0,226.5,10010,-51.264
0,226.6,10001,-47.567
0,226.6,10010,-51.263
0,226.7,10001,-47.570
0,226.7,10010,-51.263
0,226.8,10001,-47.574
0,226.8,10010,-51.262
0,226.9,10001,-47.578
0,226.9,10010,-51.261
0,227.0,10001,-47.582
0,227.0,10010,-51.261
0,227.1,10001,-47.587
0,227.1,10010,-51.260
0,227.2,10001,-47.592
0,227.2,10010,-51.260
0,227.3,10001,-47.597
0,227.3,10010,-51.260
0,227.4,10001,-47.602
0,227.4,10010,-51.260
0,227.5,10001,-47.608
0,227.5,10010,-51.260
0,227.6,10001,-47.614
0,227.6,10010,-51.260
0,227.7,10001,-47.620
0,227.7,10010,-51.260
0,227.8,10001,-47.627
0,227.8,10010,-51.260
0,227.9,10001,-47.634
0,227.9,10010,-51.260
0,228.0,10001,-47.641
0,228.0,10010,-51.260
0,228.1,10001,-47.649
0,228.1,10010,-51.261
0,228.2,10001,-47.656
0,228.2,10010,-51.261
0,228.3,10001,-47.664
0,228.3,10010,-51.261
0,228.4,10001,-47.672
0,228.4,10010,-51.262
0,228.5,10001,-47.681
0,228.5,10010,-51.262
0,228.6,10001,-47.689
0,228.6,10010,-51.263
0,228.7,10001,-47.698
0,228.7,10010,-51.264
0,228.8,10001,-47.707
0,228.8,10010,-51.265
0,228.9,10001,-47.716
0,228.9,10010,-51.265
0,229.0,10001,-47.726
0,229.0,10010,-51.266
0,229.1,10001,-47.735
0,229.1,10010,-51.267
0,229.2,10001,-47.745
0,229.2,10010,-51.268
0,229.3,10001,-47.755
0,229.3,10010,-51.269
0,229.4,10001,-47.765
0,229.4,10010,-51.270
0,229.5,10001,-47.776
0,229.5,10010,-51.271
0,229.6,10001,-47.773
0,229.6,10010,-51.272
0,229.7,10001,-47.770
0,229.7,10010,-51.274
0,229.8,10001,-47.769
0,229.8,10010,-51.275
0,229.9,10001,-47.752
0,229.9,10010,-51.276
0,230.0,10001,-47.737
0,230.0,10010,-51.277
0,230.1,10001,-47.722
0,230.1,10010,-51.274
0,230.2,10001,-47.708
0,230.2,10010,-51.271
0,230.3,10001,-47.695
0,230.3,10010,-51.269
0,230.4,10001,-47.682
0,230.4,10010,-51.266
0,230.5,10001,-47.671
0,230.5,10010,-51.263
0,230.6,10001,-47.657
0,230.6,10010,-51.261
0,230.7,10001,-47.644
0,230.7,10010,-51.259
0,230.8,10001,-47.632
0,230.8,10010,-51.257
0,230.9,10001,-47.620
0,230.9,10010,-51.255
0,231.0,10001,-47.610
0,231.0,10010,-51.253
0,231.1,10001,-47.600
0,231.1,10010,-51.251
0,231.2,10001,-47.590
0,231.2,10010,-51.250
0,231.3,10001,-47.582
0,231.3,10010,-51.248
0,231.4,10001,-47.574
0,231.4,10010,-51.247
0,231.5,10001,-47.566
0,231.5,10010,-51.245
0,231.6,10001,-47.560
0,231.6,10010,-51.244
0,231.7,10001,-47.554
0,231.7,10010,-51.243
0,231.8,10001,-47.548
0,231.8,10010,-51.242
0,231.9,10001,-47.543
0,231.9,10010,-51.241
0,232.0,10001,-47.539
0,232.0,10010,-51.240
0,232.1,10001,-47.535
0,232.1,10010,-51.240
0,232.2,10001,-47.531
0,232.2,10010,-51.239
0,232.3,10001,-47.529
0,232.3,10010,-51.239
0,232.4,10001,-47.526
0,232.4,10010,-51.236
0,232.5,10001,-47.525
0,232.5,10010,-51.234
0,232.6,10001,-47.523
0,232.6,10010,-51.233
0,232.7,10001,-47.522
0,232.7,10010,-51.231
0,232.8,10001,-47.522
0,232.8,10010,-51.229
0,232.9,10001,-47.522
0,232.9,10010,-51.227
0,233.0,10001,-47.523
0,233.0,10010,-51.226
0,233.1,10001,-47.524
0,233.1,10010,-51.225
0,233.2,10001,-47.525
0,233.2,10010,-51.223
0,233.3,10001,-47.527
0,233.3,10010,-51.222
0,233.4,10001,-47.529
0,233.4,10010,-51.221
0,233.5,10001,-47.531
0,233.5,10010,-51.220
0,233.6,10001,-47.534
0,233.6,10010,-51.220
0,233.7,10001,-47.538
0,233.7,10010,-51.219
0,233.8,10001,-47.541
0,233.8,10010,-51.218
0,233.9,10001,-47.545
0,233.9,10010,-51.218
0,234.0,10001,-47.550
0,234.0,10010,-51.217
0,234.1,10001,-47.554
0,234.1,10010,-51.217
0,234.2,10001,-47.559
0,234.2,10010,-51.217
0,234.3,10001,-47.565
0,234.3,10010,-51.216
0,234.4,10001,-47.570
0,234.4,10010,-51.216
0,234.5,10001,-47.576
0,234.5,10010,-51.216
0,234.6,10001,-47.583
0,234.6,10010,-51.216
0,234.7,10001,-47.589
0,234.7,10010,-51.216
0,234.8,10001,-47.596
